,doc_id,pred_class,true_class,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,mis_classified
162,162,2,2,0.0073651536,0.0068420353,0.97496265,0.0013946162,0.007223712,0.00042019703,0.00055507186,3.2321226e-05,1.862293e-05,0.00035473323,0.0008309154,False
163,163,4,2,0.006218416,0.023110311,0.014260756,0.03294504,0.8731262,0.00048102887,0.0046581607,0.0060920552,0.01751212,0.00075206754,0.020843832,True
164,164,2,2,0.01126731,0.0008581242,0.97310716,0.0016354729,0.005348946,9.513708e-06,0.0070296987,0.00023999682,8.248682e-06,0.00048428332,1.1213715e-05,False
165,165,2,2,0.013084359,0.00022528743,0.9860569,2.4025444e-06,8.1385035e-05,0.00016118755,0.00033880305,7.91641e-06,3.0759105e-07,1.58743e-05,2.561668e-05,False
166,166,2,2,0.0050440086,0.0004803583,0.9942531,4.6560654e-05,0.00010142816,2.6008233e-06,3.54452e-05,6.3115654e-06,2.6851308e-06,1.3271873e-05,1.4179113e-05,False
167,167,2,2,0.032321997,0.025234632,0.8811365,0.015571371,0.038789585,0.0014256866,0.003307315,0.00056351494,8.7846565e-05,0.00041124807,0.0011503792,False
168,168,0,2,0.84325874,0.010299838,0.13042921,0.0017995446,0.0041418094,7.126744e-05,0.009532546,7.954636e-05,4.4170174e-05,0.00023110189,0.00011221644,True
169,169,2,2,0.08465984,0.0039059666,0.891925,5.785536e-05,0.0003008968,0.016094077,0.00046407132,0.000840889,0.0006075167,0.001024559,0.00011935637,False
170,170,2,2,0.0023884627,0.0023747487,0.9532055,0.035414293,0.0049725133,1.8689438e-05,8.6714885e-05,2.7410142e-05,2.658715e-05,0.0013803792,0.00010471709,False
171,171,2,2,0.0056485445,0.09072373,0.90035146,0.00018772682,0.0016354833,0.00042621166,0.0004958551,8.838072e-05,2.451804e-05,0.00013181983,0.0002863142,False
172,172,2,2,0.0056436476,0.0027133864,0.9886429,0.0002838871,0.0020469504,5.858442e-05,0.00020261038,4.6964935e-05,4.9021214e-06,0.00030397382,5.2226555e-05,False
173,173,4,2,0.0012338023,0.011784549,0.06451105,0.1454659,0.71259415,0.000642675,0.015338783,0.0009349059,0.0021274851,0.00022152481,0.04514511,True
174,174,2,2,0.085374296,0.003740941,0.8940859,0.0007054979,0.0031624753,0.00019296732,0.0028773842,3.914418e-05,4.6534092e-07,2.1994969e-05,0.009798876,False
175,175,2,2,0.16356386,0.009881729,0.77684104,0.028445771,0.005408623,0.010725621,0.0012050822,0.0005529035,0.00033914132,0.0028712351,0.00016482119,False
176,176,1,2,0.027008818,0.5236638,0.42108417,0.00060844654,0.0012902757,0.0012514896,0.015591678,0.00019258422,6.129692e-05,0.00019503655,0.009052453,True
177,177,2,2,0.031811997,0.042912137,0.73032004,0.023101635,0.102031425,0.0031722565,0.0033372007,0.0024194669,0.00539209,0.05120262,0.0042990907,False
178,178,2,2,2.8265144e-05,5.2655755e-06,0.9999367,1.6684803e-07,2.2230255e-05,8.4138755e-08,6.6288876e-06,2.3696737e-08,1.8213415e-10,5.7550244e-07,1.7338334e-07,False
179,179,2,2,0.0077599552,0.06211909,0.797582,0.012792069,0.091796406,9.1008995e-05,0.0022984315,0.00012848618,0.0042151557,0.00037089887,0.02084659,False
180,180,3,2,0.009989151,0.0034813979,0.020004801,0.8527816,0.10471212,0.0003960148,0.00691187,0.00031049296,0.00023513715,0.00018090317,0.0009965268,True
181,181,6,2,0.24536158,0.037907787,0.14581436,0.015486959,0.07488655,0.022245927,0.42917043,0.001571454,0.00034654068,0.0032386167,0.023969749,True
182,182,2,2,0.001775626,0.0043067094,0.97422475,0.012076818,0.005641731,6.452399e-05,0.0004853243,1.5774358e-05,4.384178e-05,0.0009490678,0.00041582677,False
183,183,2,2,4.9104306e-06,4.0440127e-06,0.99998736,7.142555e-08,1.931073e-06,8.6190354e-08,9.4049096e-07,5.051533e-09,1.3561151e-10,4.2655336e-07,1.3635245e-07,False
184,184,3,2,0.014668636,0.012252582,0.021577343,0.85879004,0.08861021,0.00018121277,0.000750703,0.00026583794,0.002051379,0.00026103374,0.0005909121,True
185,185,2,2,0.006839417,0.00039427233,0.99072146,0.00020314405,0.0013808652,9.600579e-05,0.00015386149,2.8798286e-06,3.1718716e-06,1.6363132e-05,0.00018851865,False
186,186,2,2,0.031189643,0.026050104,0.92880374,0.0023419466,0.0035718188,0.00012122596,0.004084776,0.00041684366,0.0005430303,0.00014941311,0.002727388,False
187,187,2,2,0.006492131,0.001329424,0.9745282,0.009259985,0.0050916933,2.759154e-05,0.0017363798,2.0511978e-05,5.167208e-06,0.00053445157,0.00097446446,False
188,188,2,2,0.12923157,0.009754785,0.8083794,0.001901466,0.0086252205,0.0057628755,0.014737168,0.0026843087,0.00068161293,0.01448121,0.003760317,False
189,189,2,2,0.02133425,0.025571987,0.8648459,0.0010592765,0.0044972994,8.729211e-06,0.08262043,3.44493e-06,4.3595794e-09,5.58702e-06,5.3201024e-05,False
190,190,1,2,0.015002564,0.6432111,0.09050722,0.19625157,0.030224135,0.0026082108,0.005024387,0.0009993921,0.0049752495,0.0038777704,0.0073184446,True
191,191,2,2,0.1580886,0.055922497,0.6463866,0.0024231316,0.014728206,0.012869017,0.05493437,0.00023844623,8.80711e-05,0.0141007705,0.040220212,False
192,192,2,2,0.03833923,0.011498738,0.7822393,0.0013662076,0.017735085,0.00018036451,0.00015062217,0.00062682113,0.0035927305,0.14400026,0.00027052898,False
193,193,2,2,0.0011135794,4.4207656e-05,0.9980248,9.420073e-05,0.00032795887,5.22444e-06,8.693394e-05,2.425282e-06,5.952406e-07,0.00028291618,1.7079434e-05,False
194,194,6,2,0.00093000825,4.9097782e-08,0.0012577457,1.2634897e-06,9.727084e-06,7.6146426e-07,0.99779993,6.01025e-09,1.8080398e-12,6.2657634e-08,3.9630388e-07,True
195,195,2,2,0.00062124874,0.0004518692,0.9985739,1.3942064e-06,0.0002818481,3.057202e-07,4.814009e-05,1.366656e-06,6.188166e-08,1.4092269e-05,5.680601e-06,False
196,196,2,2,0.019768085,0.024946628,0.94259506,0.0007595573,0.0005384383,0.00032103423,0.0074933963,0.0006278719,2.4032559e-05,1.2095549e-05,0.0029137211,False
197,197,2,2,0.10129493,0.01666587,0.5219443,0.22832967,0.119058765,0.00052673137,0.0053791665,0.00046370138,0.00046584423,0.0024291314,0.0034419359,False
198,198,2,2,0.0059439046,0.008628521,0.9634389,0.0019225989,0.0051030135,0.00012310049,0.014003356,1.061107e-05,5.6540907e-06,5.8470585e-05,0.000761834,False
199,199,2,2,0.00047378291,0.0026570568,0.9958383,5.0089122e-05,0.0009349081,1.6499966e-06,1.9055487e-05,4.6967037e-07,5.177768e-07,1.2327893e-05,1.18307835e-05,False
200,200,2,2,0.004893096,0.007986522,0.9802301,0.003935562,0.002268922,5.628525e-05,0.00021060635,9.1389615e-05,2.2509646e-05,0.00018809603,0.00011688597,False
201,201,2,2,8.0619895e-05,8.151135e-05,0.9996338,2.300053e-06,0.00019751584,4.9333863e-07,1.3879107e-06,2.5858537e-08,9.764137e-09,2.145546e-06,2.8386089e-07,False
202,202,2,2,1.3878076e-05,6.1258493e-06,0.9999709,6.301749e-08,1.0659118e-06,2.856027e-07,4.281729e-07,1.5021218e-08,1.4810028e-10,6.9139865e-06,2.1761913e-07,False
203,203,2,2,0.08318562,0.0013805031,0.89794564,0.002202573,0.0023338927,5.382119e-05,0.012704249,1.9128867e-05,2.105656e-06,9.88083e-05,7.363967e-05,False
204,204,2,2,0.01607741,0.017995972,0.89181364,0.019585045,0.042884987,0.001987398,0.0017548824,0.0008432854,0.00062744645,0.0044470816,0.0019827674,False
205,205,2,2,0.030166047,0.019369798,0.85768306,0.051619798,0.01444955,0.001316201,0.0011695615,0.008498604,0.0068113697,0.007960007,0.00095591025,False
206,206,4,2,0.014240751,0.013703198,0.29185846,0.08932151,0.5577858,0.0017361691,0.0017721653,0.00882302,0.0023421906,0.008116223,0.010300514,True
207,207,2,2,0.09770939,0.0018596705,0.8203217,0.046257995,0.016627716,9.5007716e-05,0.0049229134,8.107081e-05,1.715872e-05,0.0056591234,0.006448325,False
208,208,10,2,0.0036924572,0.004036205,0.032301765,0.011920125,0.23309924,7.474823e-05,0.0014286768,6.668591e-05,3.142503e-05,0.00036188503,0.7129868,True
209,209,3,2,0.0018118859,0.003472778,0.3666061,0.4007441,0.22402929,2.9975783e-05,0.00018226924,0.000118936,0.000513902,0.0010238922,0.001466832,True
210,210,6,2,0.061010562,0.0019541748,0.1319473,0.00994816,0.10263645,0.00082340825,0.6905494,2.485591e-05,7.639737e-06,0.0007012657,0.00039689225,True
211,211,4,2,0.0118485615,0.12192854,0.12909539,0.015669633,0.57830924,0.0016822184,0.02888964,0.010191801,0.031616878,0.0007574268,0.0700107,True
212,212,2,2,0.055482786,0.009002621,0.8528536,0.020985337,0.032732274,0.0002870732,0.02354103,0.00045230804,8.267156e-05,0.0011500573,0.0034302508,False
213,213,6,2,0.06696236,0.026551332,0.03225323,0.061309252,0.14036362,3.964245e-05,0.6709923,4.9064347e-05,2.110236e-06,1.7205999e-05,0.0014599349,True
214,214,2,2,0.4566314,0.00033316168,0.45743293,0.00029080154,0.0046171644,0.0011595915,0.0005733164,0.0004396373,0.00015622085,0.07799628,0.00036953343,False
215,215,2,2,0.0053268094,0.0019284735,0.9735336,0.001600763,0.0057168296,0.00015566012,0.00018486704,6.795983e-05,0.0001218007,0.011126322,0.0002370048,False
216,216,2,2,0.063668825,0.17287254,0.7401439,0.0009179856,0.010342093,0.00047236864,0.010289118,4.5866243e-05,6.89953e-05,0.00020836566,0.0009699157,False
217,217,1,2,0.0005225482,0.73161006,0.26777712,2.895358e-05,3.491389e-05,1.874239e-07,1.846784e-05,4.986459e-07,2.1491605e-08,4.3212825e-08,7.1494137e-06,True
218,218,2,2,2.3532264e-05,5.335244e-05,0.99990726,6.272616e-08,3.5289931e-06,6.859653e-06,2.6633895e-06,2.5099416e-07,4.4701975e-09,4.444523e-07,1.943885e-06,False
219,219,2,2,0.03902205,0.005431366,0.9517516,0.00079951494,0.001810217,0.00029973863,0.0006345727,7.270338e-05,7.067142e-06,4.2134827e-05,0.00012899296,False
220,220,2,2,9.479015e-06,2.0011394e-06,0.99992275,2.0521745e-07,6.324375e-05,5.8649615e-08,1.670311e-06,3.918569e-09,1.9530733e-11,2.0241366e-07,3.7424573e-07,False
221,221,2,2,0.025861911,0.00063601846,0.9733576,7.2786715e-06,0.000109425724,1.1385238e-06,1.3014947e-05,3.6068413e-06,3.4029447e-06,5.7915413e-06,8.1033016e-07,False
222,222,2,2,0.048682433,0.045808356,0.33062628,0.29566914,0.19004822,0.0055446285,0.007032184,0.0058316193,0.018068839,0.0486502,0.0040381,False
223,223,2,2,0.008850483,0.0052198763,0.9266515,0.00035361038,0.057205096,1.0710453e-05,0.00080939056,2.8523684e-06,3.9529145e-06,1.4582234e-06,0.00089117273,False
224,224,3,2,0.0069081923,0.01757425,0.28590316,0.618878,0.055093374,0.0015323965,0.0022742986,0.00074859284,0.0018204994,0.004733642,0.004533663,True
225,225,2,2,0.092073314,0.023411306,0.8803009,0.00286717,0.00095217215,0.00011376543,0.00017072352,4.055833e-06,3.6529475e-06,6.0531915e-05,4.24202e-05,False
226,226,2,2,0.09641887,0.063904166,0.7073502,0.016125271,0.035227705,0.0018085018,0.0010397388,0.023278415,0.045380134,0.008191246,0.001275765,False
227,227,1,2,0.10979043,0.43000185,0.09739086,0.054693006,0.020539645,0.0003206582,0.27901053,1.35334985e-05,3.2793025e-05,3.835434e-06,0.008202875,True
228,228,2,2,0.3251711,0.0066071185,0.66072196,0.00010434721,0.0006107949,0.0016015446,0.0025837761,0.0020303223,0.00023956638,0.00021686664,0.00011265377,False
229,229,2,2,0.056687146,0.00094180263,0.8698783,0.0006611657,0.0026314985,0.0001558466,9.4654024e-05,8.973011e-05,7.977702e-05,0.068684384,9.560652e-05,False
230,230,0,2,0.68595237,0.055558957,0.24819736,0.00011916341,0.0009137956,0.005894389,0.0013621295,0.00022009353,0.00043199037,0.00062237884,0.00072742964,True
231,231,2,2,0.06955798,0.00031900988,0.8599775,0.0005309294,0.00931923,0.00035672958,0.0003437645,0.00016675754,0.0003434432,0.05882967,0.000254973,False
232,232,3,2,0.003987479,0.069419235,0.099017814,0.71598685,0.07178089,0.0010625308,0.0074245543,0.00060500036,0.0008015472,0.00067434984,0.029239714,True
233,233,2,2,0.0062172385,0.049052175,0.455905,0.010745665,0.40342176,5.0579518e-05,0.03289134,0.0003675335,0.0014534775,0.0027912066,0.037103977,False
234,234,4,2,0.0017586319,0.011365671,0.00830017,0.03685563,0.91821384,0.00026443254,0.006588722,0.0016122047,0.0040553752,0.00013067372,0.010854609,True
235,235,2,2,0.01111946,0.0009692569,0.9608258,0.0006520567,0.0024036604,0.00025754163,0.00013605157,5.5948392e-05,1.7352331e-05,0.023504643,5.8279802e-05,False
236,236,6,2,0.00012599774,2.081157e-06,4.5891462e-05,3.5200583e-06,0.00018044352,5.3272625e-08,0.99964106,3.409724e-10,1.127854e-12,5.843587e-10,9.4719127e-07,True
237,237,2,2,0.096693516,0.1031461,0.743903,8.494876e-05,0.0012168128,0.003237056,0.039135374,0.0009044581,0.00012254374,9.083112e-05,0.011465365,False
238,238,2,2,0.0021365096,0.00014286346,0.9778503,0.00618513,0.012346064,4.482262e-06,0.00011430472,1.0171441e-05,3.7503346e-06,0.00025025636,0.00095618766,False
239,239,2,2,0.013502728,0.0022551457,0.98072976,0.0015817429,0.0011172787,1.6900323e-05,0.00043162226,9.778442e-06,3.3029555e-06,3.7371324e-06,0.0003480573,False
240,240,3,3,0.000113313276,2.3553186e-05,0.0002173057,0.9989397,0.00062501227,5.4494517e-06,2.3083885e-05,1.3491228e-05,4.132138e-06,5.795393e-06,2.9197272e-05,False
241,241,3,3,0.04635981,0.008656941,0.023478396,0.8386068,0.07189375,0.00011492221,0.0065673324,2.3749466e-05,1.2659987e-06,5.5566874e-05,0.004241481,False
242,242,6,3,0.00023825961,2.814782e-05,3.6229965e-05,0.09147372,0.0022538097,1.13684735e-07,0.90593976,8.269692e-08,2.4242142e-10,5.3359084e-10,2.9886516e-05,True
243,243,3,3,0.0004106817,4.7037112e-05,0.00060510833,0.99797195,0.00081933284,7.725607e-06,7.392429e-05,3.6195852e-05,5.0629737e-06,3.6659676e-06,1.9330135e-05,False
244,244,3,3,0.04965363,0.054053627,0.094456285,0.58835226,0.13711804,0.0078466935,0.023534413,0.009642107,0.015559993,0.008798606,0.010984343,False
245,245,3,3,0.00057348795,0.009053226,0.0006356398,0.91654265,0.051697686,1.0905444e-05,0.021129886,2.099618e-06,3.126341e-05,1.7925411e-06,0.00032124922,False
246,246,3,3,3.6510803e-05,3.3371725e-05,0.00031140525,0.999483,0.00011769017,4.3697705e-07,5.3650133e-06,2.6511987e-07,2.780383e-07,5.974574e-07,1.0922885e-05,False
247,247,3,3,0.0073804334,0.0031149108,0.009014992,0.9441735,0.028458524,0.00050436537,0.0012091915,0.0012540886,0.0007795287,0.0008679501,0.0032424377,False
248,248,6,3,2.2081898e-05,0.0016784675,0.0003183211,0.0047324165,0.028958257,1.2719123e-06,0.9640959,3.9066194e-07,4.2047267e-07,1.4137345e-07,0.00019242686,True
249,249,3,3,2.6444179e-05,1.0203509e-06,6.156753e-05,0.9998087,9.5381474e-05,1.441992e-07,4.3005884e-06,1.5603374e-07,8.544368e-08,2.2599885e-07,1.90001e-06,False
250,250,3,3,0.00010123891,4.7884805e-05,0.00033824437,0.9993224,0.00016132205,1.7670562e-06,1.7390394e-05,2.4402893e-06,5.347461e-07,1.3592337e-06,5.521211e-06,False
251,251,3,3,0.00017065126,5.4283435e-05,0.00039941422,0.99781895,0.001324851,1.2334168e-05,5.7708694e-05,7.114012e-05,2.0004489e-05,1.4458894e-05,5.6217472e-05,False
252,252,4,3,0.0016166872,0.01081129,0.008594378,0.024986826,0.94691604,0.00010610822,0.00168485,4.016877e-05,0.0042310655,9.5439354e-05,0.00091711,True
253,253,6,3,0.0008709542,0.035922118,0.0003667387,0.024769282,0.00921035,8.620427e-06,0.92625153,0.00026250837,0.0009874254,3.0063642e-05,0.0013203444,True
254,254,4,3,0.0026995875,0.0062300484,0.011584195,0.341525,0.62512064,0.00013685202,0.00082682876,0.000881898,0.0038108989,0.00046608085,0.0067179683,True
255,255,3,3,7.0558235e-05,8.6489505e-05,0.00047577624,0.9989642,0.00028004995,1.2377344e-06,6.659786e-05,5.344833e-06,9.568654e-08,7.4012183e-07,4.8884234e-05,False
256,256,2,3,0.02045557,0.21885374,0.34150648,0.07757065,0.19220638,0.005402033,0.10152093,0.0007570198,0.002478363,0.0005226832,0.038726162,True
257,257,3,3,1.9867583e-05,4.5137663e-06,4.2342235e-05,0.99936086,0.0005581372,4.3134477e-07,2.0087814e-06,2.058247e-06,1.003919e-06,3.2039569e-07,8.389653e-06,False
258,258,0,3,0.9989874,5.5813002e-06,0.00011707592,0.00084219413,9.75969e-06,6.0815466e-08,3.6162328e-05,2.2960057e-07,9.014168e-10,1.6880479e-07,1.3309931e-06,True
259,259,3,3,0.0021509062,0.054122623,0.014299118,0.59074444,0.29763523,0.000373037,0.016879555,0.0047658836,0.008708414,0.0009354193,0.00938541,False
260,260,2,3,0.078584544,0.052346062,0.5008592,0.25265196,0.069006585,0.0043136673,0.023190694,0.001902926,0.0009124498,0.0013521521,0.014879735,True
261,261,3,3,0.0005876758,6.236224e-05,0.00024389644,0.99866164,0.00041767323,9.953203e-07,1.6097518e-05,4.2093643e-06,6.876816e-07,1.2415026e-06,3.4942045e-06,False
262,262,3,3,0.009821353,0.006654037,0.014473454,0.6470133,0.0119964685,6.217336e-05,0.3086089,0.00048459446,0.00024963694,4.5185694e-05,0.00059097004,False
263,263,3,3,0.00021388878,2.4565057e-05,0.000504921,0.99901795,4.1686148e-05,1.7776727e-05,0.00015071734,1.3385411e-05,5.7422125e-07,9.583448e-07,1.3559349e-05,False
264,264,3,3,9.7914024e-05,3.8235394e-06,6.8230506e-06,0.9071905,0.0019864365,2.1520366e-07,0.090707675,7.2647725e-07,7.480509e-10,3.252251e-08,5.8923306e-06,False
265,265,3,3,0.00022281737,0.00017624843,0.00033162034,0.99466103,0.0019339565,3.4145393e-07,0.0026522935,2.9466387e-06,3.47987e-07,4.2158905e-07,1.7927841e-05,False
266,266,2,3,0.28004423,0.008736604,0.61229163,0.02729126,0.040506512,0.0077634444,0.017843418,0.00059105764,0.00017627481,0.0006280727,0.0041274345,True
267,267,3,3,0.0020227341,0.0018480658,0.048542146,0.8965896,0.04892809,9.30422e-06,0.00096130086,1.9765945e-05,2.5504921e-06,2.9817875e-06,0.0010733708,False
268,268,3,3,0.00037387176,0.00014039785,0.01799939,0.9797427,0.0012528123,5.7107885e-05,4.4325687e-05,0.0002791575,1.2984592e-06,8.410358e-05,2.4852034e-05,False
269,269,4,3,0.0010835937,0.0056178374,0.009285087,0.016497936,0.95981497,0.0001713078,0.0023960122,6.4560656e-05,0.0020303628,7.2743554e-05,0.002965645,True
270,270,4,3,0.014129774,0.028298942,0.08897061,0.22471234,0.59711903,0.00087645545,0.016491465,0.0011091329,0.00051694654,0.00074136123,0.027033908,True
271,271,3,3,3.050915e-05,1.1997829e-05,5.046459e-05,0.99975866,0.00011848278,2.98085e-06,4.306451e-06,5.7116154e-06,6.5893196e-06,1.0655524e-06,9.236968e-06,False
272,272,3,3,0.07517107,0.03879241,0.064624,0.5393897,0.13502122,0.015925603,0.033995092,0.030484444,0.030464048,0.021211008,0.014921389,False
273,273,3,3,0.005416956,0.006520099,0.060783718,0.66098636,0.25370777,0.00013179776,0.0033855066,0.0009910351,0.00052741857,0.000109209905,0.0074401004,False
274,274,3,3,0.00012977971,6.9442917e-06,7.331239e-05,0.9995639,0.00020832995,7.8357425e-07,8.401608e-06,2.510359e-06,7.4075336e-07,1.3668202e-06,4.006232e-06,False
275,275,3,3,5.533829e-06,3.431036e-08,2.3546008e-05,0.9998665,8.487123e-05,3.4703145e-08,2.1797857e-07,1.2862515e-07,1.5382297e-10,2.0601182e-07,1.886183e-05,False
276,276,3,3,3.301325e-05,2.969001e-05,0.00029473196,0.99841905,0.0012124717,4.3722096e-07,1.4452235e-06,2.1930666e-06,5.8262975e-07,7.984609e-07,5.621703e-06,False
277,277,3,3,0.001254072,0.0013676615,0.006744526,0.9773795,0.012915548,3.7640064e-05,8.4931904e-05,3.4584406e-05,5.5132923e-06,1.3295115e-05,0.00016259198,False
278,278,3,3,0.08370445,0.0085017085,0.037696846,0.7661169,0.05966806,0.0025085604,0.021084823,0.003641306,0.0009482667,0.009343629,0.0067854123,False
279,279,3,3,0.0009156238,2.1064116e-05,4.038396e-05,0.99876946,0.00013838915,6.246197e-06,8.9063964e-05,7.786592e-06,1.4609113e-06,2.8050755e-07,1.0285939e-05,False
280,280,4,3,0.119936936,0.026129058,0.072649695,0.17763191,0.2875065,0.014880017,0.011602321,0.035591926,0.2257725,0.016311496,0.011987648,True
281,281,3,3,0.0013843378,0.00029246078,0.0039524534,0.9788833,0.014145643,1.9577234e-05,0.00028184135,4.6038123e-05,5.8928374e-05,0.00013091524,0.0008045203,False
282,282,3,3,1.5395102e-05,1.0770527e-05,3.1002248e-05,0.93224716,0.011243009,7.671047e-08,1.1626452e-05,4.5171066e-05,2.9669965e-07,1.6289614e-07,0.05639536,False
283,283,3,3,4.184204e-05,2.7961172e-05,0.00024074438,0.9995803,7.6163946e-05,3.4675552e-06,5.8015935e-06,1.5166603e-05,7.614448e-07,4.693808e-06,3.1771044e-06,False
284,284,3,3,9.969108e-06,2.0672107e-06,4.9383692e-05,0.99844235,0.0014820102,3.0640197e-07,3.3617337e-06,6.7083846e-07,5.7591683e-07,9.573419e-08,9.15542e-06,False
285,285,3,3,7.068011e-05,6.8993766e-05,5.530772e-05,0.9977271,0.00015599822,1.4319132e-06,0.0018676454,3.0215872e-06,2.2750166e-07,6.129972e-08,4.9538197e-05,False
286,286,3,3,0.0017202632,0.0023358958,0.0041699843,0.9792879,0.0035304797,0.0013696332,0.0025601676,0.00088950805,0.0016254174,0.00039883924,0.0021119018,False
287,287,4,3,0.06591649,0.16167913,0.14767757,0.21747997,0.36982402,0.00038810357,0.027499799,0.0003569507,5.807216e-05,0.00019530077,0.008924653,True
288,288,3,3,0.00024489826,1.4946356e-05,0.0015708143,0.997689,0.00042323946,1.4866837e-06,1.1893668e-05,1.4070144e-05,4.482573e-06,1.7787226e-05,7.510477e-06,False
289,289,3,3,0.00070753763,0.004529554,0.0095575135,0.97505647,0.009243929,0.000113661285,0.00047934562,0.00011956466,1.1501902e-05,3.2730954e-05,0.00014809785,False
290,290,3,3,0.0012918191,0.00046134912,0.0009221634,0.9932073,0.0024068921,4.7409e-05,0.0014583927,4.4776745e-05,8.383562e-06,1.2772597e-05,0.00013870311,False
291,291,3,3,0.0046258722,0.020578189,0.05812022,0.5381098,0.3687965,4.086405e-05,0.0047142464,7.317335e-05,8.646809e-06,4.8464826e-05,0.00488398,False
292,292,3,3,0.0040718867,0.00412356,0.011538614,0.9469535,0.03030278,0.00015273865,0.00078946125,0.0001898077,0.00023814444,0.000586945,0.0010525889,False
293,293,3,3,0.00498092,0.0009670284,0.00751439,0.9723398,0.012943206,1.1754516e-05,0.0009353071,1.1907647e-05,5.9175835e-07,4.361894e-06,0.00029085673,False
294,294,6,3,0.037535436,0.28761828,0.02888751,0.20716532,0.056077532,0.0006527579,0.29304677,0.0017635486,0.015142614,0.00061494106,0.07149534,True
295,295,4,3,0.15939404,0.014157355,0.21005711,0.04440179,0.293163,0.039316837,0.18995684,0.0014201808,0.0006553026,0.0011606364,0.046316877,True
296,296,3,3,5.3661246e-05,8.527144e-06,0.00013520123,0.9993655,0.0003069251,2.2391862e-06,6.9841935e-06,0.000101573736,5.2071828e-06,1.6281356e-06,1.2633276e-05,False
297,297,2,3,0.020151025,0.039074373,0.660736,0.20030399,0.07119207,0.0010242374,0.0016995202,0.00020508534,0.0022114709,0.00045713378,0.002945123,True
298,298,3,3,0.0039798445,0.00096502557,0.0013186574,0.98766613,0.0050639296,6.636402e-06,0.00049917883,6.074085e-05,1.7412729e-06,3.256281e-05,0.00040542372,False
299,299,3,3,0.00010077806,2.9860903e-05,0.00025632928,0.9990107,0.00045552314,1.0999166e-05,2.270431e-05,7.0405105e-05,7.671146e-06,4.401645e-06,3.0690848e-05,False
300,300,3,3,0.00034209483,0.0034239234,0.0021212064,0.9911048,0.00077920145,1.3179225e-05,0.00078265264,7.2033913e-06,0.00016100077,4.384496e-06,0.0012602934,False
301,301,3,3,0.00016303633,5.303476e-06,5.6580768e-05,0.99796224,0.0013136374,4.844352e-07,1.5367017e-05,2.469186e-06,4.1975717e-08,1.0146362e-06,0.0004798091,False
302,302,3,3,0.005478486,0.0016021358,0.0010449684,0.5072046,0.05672678,0.00012359435,0.42618468,0.0007062549,0.00017231349,7.9244826e-05,0.0006768434,False
303,303,4,3,0.00067794113,0.030042358,0.012258094,0.25518748,0.69356227,8.441372e-05,0.0011394912,0.0001280429,0.0009847175,5.246888e-05,0.005882724,True
304,304,1,3,0.012544956,0.53115463,0.2134013,0.0029361383,0.011581598,9.854711e-05,0.17269023,4.8953956e-05,7.900855e-05,5.8012556e-06,0.05545887,True
305,305,3,3,0.00024523446,3.014901e-05,0.0008711551,0.9927978,0.0057250573,1.7898763e-05,5.4962242e-05,2.7239323e-06,4.7766736e-07,1.2614623e-06,0.00025332184,False
306,306,2,3,0.005373234,0.01380295,0.5349755,0.24637035,0.18823579,0.0001446634,0.00023118622,0.0005094109,0.0042293253,0.005045499,0.0010821018,True
307,307,3,3,0.030172566,0.010126656,0.34531352,0.6087843,0.0048488197,1.5476901e-06,0.0006624207,6.6319117e-06,3.087591e-07,7.286864e-06,7.594601e-05,False
308,308,3,3,0.029295724,0.033943754,0.03766453,0.67896235,0.099914014,0.0063916747,0.065530725,0.022224303,0.009316842,0.0077184467,0.0090376185,False
309,309,4,3,2.3140961e-05,0.0011237303,0.0016269607,0.31075713,0.68579644,8.239419e-07,0.00020110939,3.755699e-06,1.3711662e-05,5.364453e-07,0.00045262976,True
310,310,3,3,3.1835734e-05,5.0397443e-06,6.12626e-05,0.99952066,0.0003620961,8.232227e-07,7.413733e-06,1.5513198e-06,4.999888e-07,4.999139e-07,8.434142e-06,False
311,311,3,3,0.000109981076,9.56472e-05,0.000564518,0.9974585,0.00149596,1.5770016e-05,0.00017697722,7.331054e-06,1.8732064e-06,3.762172e-06,6.957441e-05,False
312,312,3,3,0.00028048528,0.00067210046,0.0001019908,0.9875404,0.0012786755,5.3423664e-06,0.009781957,6.92507e-06,2.134083e-05,9.003369e-07,0.00030982058,False
313,313,3,3,0.005334623,0.001500815,0.010707163,0.7956631,0.1853937,2.2143262e-05,0.0011151222,3.4015142e-05,1.1224649e-06,8.84385e-05,0.00013967424,False
314,314,3,3,0.0027744968,0.00069938845,0.0029741733,0.99014246,0.0024326926,4.0709994e-05,0.0007293506,6.6864646e-05,4.2856564e-06,3.38779e-06,0.00013204322,False
315,315,3,3,0.000113335984,2.0917456e-05,0.00027997236,0.99855596,0.000995573,3.2672388e-06,1.2048208e-05,2.3480109e-06,1.1897341e-07,4.228567e-07,1.600761e-05,False
316,316,3,3,0.00051446265,7.9976606e-05,0.00086503837,0.99697626,0.0012125564,2.854301e-05,0.00010266213,0.000105962405,1.6109341e-05,1.61012e-05,8.233282e-05,False
317,317,3,3,0.00022340626,0.00012987043,0.0007512862,0.99642664,0.0021560153,3.711097e-05,9.9857825e-05,2.6010648e-05,1.7953447e-05,7.882228e-06,0.00012398469,False
